"","SiteName","Year","SampleName","SampleDate","WettedWidth","BankfulWidth","expr1","D50","RiffleDepth","pools_per_ft","LargeWoodyDebrisNumber","speed","sand","X.x","US...RB...LB...DS","X.y","PctDev_Basins_","X.x","PctDev_buffers_","X.y","per_Agricultural_","per_Barren.Land_","per_Emergent.Herbaceous.Wetlands_","per_Forest_","per_Grassland.Herbaceous_","per_Open.Spaces.Developed_","per_Open.Water_","per_Perennial.Snow.Ice_","per_Scrub.Shrub_","per_Urban_","per_Woody.Wetlands_","X","per_Agricultural_RB","per_Barren.Land_RB","per_Emergent.Herbaceous.Wetlands_RB","per_Forest_RB","per_Grassland.Herbaceous_RB","per_Open.Spaces.Developed_RB","per_Open.Water_RB","per_Perennial.Snow.Ice_RB","per_Scrub.Shrub_RB","per_Urban_RB","per_Woody.Wetlands_RB","Acres","STR_LVL"
"877","08ISS3958","2014","08ISS3958_14","8/26/2014 0:00:00",2.7,15,0.18,13.6263554113865,3.09375,0,1,1.25073176656102,30.5555555555556,NA,NA,1598,4.48798811634093,1554,0,1598,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139578,1554,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"878","08ISS3958","2006","08ISS3958_06","8/3/2006 0:00:00",3.125,12.375,0.252525253,8.45614432449104,2.683333333,0.055555556,1,0.925,14.7058823529412,NA,NA,1590,4.48798811634093,1546,0,1590,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139579,1546,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"879","08ISS3958","2019","08ISS3958_19","2019-08-29 16:15:00",2.1736625,3.198975,0.679487179487179,10.7526106657588,2.53444881889764,0,0,1.72027972027972,0,372,63.6666666666667,1603,4.48798811634093,1559,0,1603,0,0,0,81.0570254260181,0,5.70092721977862,0,0,0,11.6001703128074,1.64187704139579,1559,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"880","08ISS3958","2002","08ISS3958_02","8/27/2002 0:00:00",2.513333333,NA,NA,7.72749063139877,2.75,NA,NA,1.71222222222222,13.2075471698113,NA,NA,1586,4.48798811634093,1542,0,1586,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139578,1542,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"881","08ISS3958","2011","08ISS3958_11","8/29/2011 0:00:00",2.25,5.5,0.409090909,64.6191061266247,3,0,1,1.27469985580819,5.30973451327434,NA,NA,1595,4.48798811634093,1551,0,1595,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139579,1551,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"882","08ISS3958","2018","08ISS3958_18","2018-08-27 15:15:00",3.11695,5.430055,0.574018126888218,12.7586749677134,3.1003937007874,0,1,1.38105263157895,13.3333333333333,197,68,1602,4.48798811634093,1558,0,1602,0,0,0,79.6465670449073,0,5.70092721977862,0,0,1.4104583811109,11.6001703128074,1.64187704139578,1558,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"883","08ISS3958","2003","08ISS3958_03","8/5/2003 0:00:00",4.333333333,NA,NA,2,2,NA,0,1.11111111111111,50,NA,NA,1587,4.48798811634093,1543,0,1587,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139578,1543,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"884","08ISS3958","2005","08ISS3958_05","9/13/2005 0:00:00",1.666666667,11,0.151515152,3.65422436742804,3.166666667,NA,4,0.640041023675675,30.3921568627451,NA,NA,1589,4.48798811634093,1545,0,1589,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139579,1545,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"885","08ISS3958","2007","08ISS3958_07","9/12/2007 0:00:00",2.333333333,11,0.212121212,4.11720894657397,3,0,2,0.944444444444444,19.8019801980198,NA,NA,1591,4.48798811634093,1547,0,1591,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139579,1547,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"886","08ISS3958","2017","08ISS3958_17","2017-08-15 09:44:59",3.3,13,0.253846153846154,43.1225760570465,3,0,3,1.07372942018611,3.96039603960396,48,67.6666666666667,1601,4.48798811634093,1557,0,1601,0,0,0,78.2361086637964,0,5.70092721977862,0,0,2.8209167622218,11.6001703128074,1.64187704139578,1557,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"887","08ISS3958","2009","08ISS3958_09","8/5/2009 0:00:00",4.58,10,0.458,70.8325935841923,3.333333333,0,1,1.31854256854257,0,NA,NA,1593,4.48798811634093,1549,0,1593,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139578,1549,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"888","08ISS3958","2008","08ISS3958_08","8/11/2008 0:00:00",2,9,0.222222222,10.0288686220054,3,0,0,1,22.680412371134,NA,NA,1592,4.48798811634093,1548,0,1592,0,0,0,76.8256502826855,0,5.70092721977862,0,0,4.23137514333271,11.6001703128074,1.64187704139579,1548,0,0,0,0,0,0,0,0,0,0,100,36.9853305785073,1
"889","08ISS3962","2009","08ISS3962_09","8/26/2009 0:00:00",41.66666667,61.33333333,0.679347826,32.8321435106252,6.166666667,0.006369427,12,2.0127506806608,8.06451612903226,NA,NA,1615,4.34413086093042,1571,3.14961614167456,1615,2.44270162155499,0.280900594222501,0.118410467063663,74.6714546712313,0.878365065627742,8.38307754748484,0.121259553790858,0,3.0888854898193,9.12127853309697,0.893666456107809,1571,2.33846529391457,0.0877612248639446,0.972836503775043,71.0948951071691,0.300862850308974,8.97841623502731,1.2490742499251,0,2.63084578137447,6.27921913331078,6.06762362033075,32993.0330583324,1
"890","08ISS3962","2017","08ISS3962_17","2017-07-20 09:15:00",38.9,56.3666666666667,0.690124186871674,23.8421600497091,8.25,0.0399087799315849,22,3.07377049180328,7.37704918032787,NA,NA,1623,4.59421101614371,1579,3.18849842214339,1623,2.42045753002057,0.225402447657065,0.124027661896818,74.5996635708374,0.904612851005876,8.39632725022831,0.109872330910495,0,2.83933524698599,9.48421380308605,0.896087307371419,1579,2.29084062586709,0.0877612248637665,1.08584272010139,71.6054028835877,0.373426657316659,8.95392815783138,1.14043944546697,0,2.06400467148697,6.34608962869752,6.05226398478055,32993.0330583324,1
"891","08ISS3962","2008","08ISS3962_08","8/12/2008 0:00:00",33.33333333,44,0.757575758,18.9139569150443,5.666666667,0,15,2.18100398112636,10.9090909090909,NA,NA,1614,4.28230422840836,1570,3.14492986449854,1614,2.44337568493471,0.307869409301814,0.117287028097379,74.7807986440004,0.957783466677668,8.35457727588479,0.124701725267526,0,3.00573922536876,9.0167596367516,0.891107903715402,1570,2.3395044625129,0.0877612248639443,0.960846116493029,71.0510010802753,0.28114349887684,8.97660906053477,1.32734519463506,0,2.66829830406759,6.27204052136446,6.03545053637611,32993.0330583324,1
"892","08ISS3962","2016","08ISS3962_16","8/2/2016 0:00:00",26,38.5,0.675324675,35.2052545042158,10.4125,0.006779661,1,1.92752433557368,12.6865671641791,NA,NA,1622,4.58399410727441,1578,3.18654546981299,1622,2.4211315934007,0.22628890068388,0.124027661896818,74.349128944682,0.864981352848634,8.39389659124019,0.109872330910496,0,3.14319240667003,9.47139291029587,0.896087307371419,1578,2.29237772731376,0.0877612248639445,1.08584272010359,71.3989451731352,0.420032017749361,8.94422379409043,1.14043944546928,0,2.23345096967518,6.34466294280647,6.05226398479283,32993.0330583324,1
"893","08ISS3962","2015","08ISS3962_15","8/3/2015 0:00:00",29.475,51.15,0.576246334,24.0305011728879,5.24625,0.003153579,23,2.68697209486711,13.5714285714286,NA,NA,1621,4.569176931169,1577,3.18627364884198,1621,2.43782864995491,0.226513588477211,0.120882032790345,74.2415334148003,0.942988401572305,8.38641570149973,0.115714213535996,0,3.17784711090678,9.45531301805705,0.894963868405373,1577,2.3000447840404,0.0877612248639448,1.03994224945215,71.2857107006021,0.391317571530346,8.940040931812,1.21206997147847,0,2.34969592891283,6.34466294280649,6.04875369450129,32993.0330583324,1
"894","08ISS3962","2007","08ISS3962_07","9/12/2007 0:00:00",29,50,0.58,23.5690798247522,6.333333333,0.01,7,1.50132275132275,15.8415841584158,NA,NA,1613,4.2734837505622,1569,3.13988410265999,1613,2.45381829724829,0.307565280031223,0.117961091477425,74.9039601598811,0.945251030463239,8.35929571954307,0.118972186539304,0,2.89259291152755,9.00462649591542,0.895956827373393,1569,2.34674114648064,0.0877612248639429,0.978229290060331,71.2728036485993,0.281108790764772,8.97614152255729,1.20852938342639,0,2.5039008391031,6.26047158448063,6.08431256966357,32993.0330583324,1
"895","08ISS3962","2020","08ISS3962_20","2020-08-03 22:20:00",47.328425,57.007375,0.830215827338129,50.0919372362917,6.92257217847769,0.0555555555555556,18,2.06433566433566,2.67857142857143,465,44.3333333333333,1626,4.65525473744558,1582,3.19937580659595,1626,2.41147287817541,0.215234608717401,0.124065109862464,75.0461137381921,0.992768428775333,8.41049930335684,0.109940711864833,0,2.22124447083894,9.57261089081094,0.896049859405784,1582,2.28478470968074,0.0851441755157511,1.08869907064391,72.0524925626508,0.278172983479099,8.97354127687059,1.14476744728573,0,1.68217449294629,6.35998425108014,6.05023902984691,32993.0330583324,1
"896","08ISS3962","2021","08ISS3962_21","2021-08-25 17:15:00",44.4985625,58.319775,0.763009845288326,39.4123779514792,5.61023622047244,0,12,1.74159292035398,3.90625,671,42.3333333333333,1627,4.69586464100886,1583,3.2063472863877,1627,2.40383635309052,0.206839675831367,0.12410255782811,74.9914946532358,1.0016610102303,8.41981003850913,0.110009092819171,0,2.21086801405996,9.63536619295547,0.89601241144015,1583,2.28180299638772,0.0825271261680918,1.09155542119084,72.0866668208089,0.276130030506944,8.97374566842789,1.14909544910912,0,1.63923691078204,6.37102550168067,6.04821407493782,32993.0330583324,1
"897","08ISS3962","2005","08ISS3962_05","9/13/2005 0:00:00",38,42,0.904761905,21.1121265723663,7,NA,2,1.45321558654543,5.88235294117647,NA,NA,1611,4.17614732324615,1567,3.10644995753833,1611,2.51957961822293,0.332614164413423,0.120994376686484,75.292659167333,0.90280852394666,8.33428205366434,0.114272868517751,0,2.60671543948503,8.87729022683845,0.89878356089196,1567,2.3614584043927,0.104192326105547,1.01175743166873,71.5068482295852,0.261066698373691,8.97979592126805,1.08695718107386,0,2.36725395172835,6.20646296249737,6.1142068933065,32993.0330583324,1
"898","08ISS3962","2019","08ISS3962_19","2019-07-18 16:50:00",50.1993,51.67575,0.971428571428571,27.6831817266539,4.94586614173228,0,4,2.74094707520891,4,295,50.3333333333333,1625,4.61464483388231,1581,3.19240432680419,1625,2.4191094032603,0.223629541603436,0.124027661896818,75.1007328231483,0.98387584732036,8.40118856820456,0.109872330910495,0,2.23162092761791,9.50985558866641,0.896087307371419,1581,2.28776642297376,0.0877612248634105,1.08584272009698,72.0183183044928,0.280215936451254,8.9733368853133,1.14043944546234,0,1.72511207511054,6.34894300047962,6.052263984756,32993.0330583324,1
"899","08ISS3962","2018","08ISS3962_18","2018-08-01 21:43:00",52.7994925,53.7837925,0.981698947689492,51.6375261501804,4.42913385826772,0,8,1.13233601841197,5.51181102362205,144,30,1624,4.60442792501301,1580,3.19045137447379,1624,2.41978346664043,0.224515994630251,0.124027661896818,74.8501981969928,0.944244349163118,8.39875790921644,0.109872330910495,0,2.53547808730195,9.49703469587623,0.896087307371419,1580,2.28930352442043,0.0877612248635885,1.08584272009918,71.8118605940403,0.326821296883957,8.96363252157234,1.14043944546466,0,1.89455837329875,6.34751631458857,6.05226398476827,32993.0330583324,1
"900","08ISS3962","2014","08ISS3962_14","8/14/2014 0:00:00",34.44,51.61,0.667312536,34.3386807706467,6.90625,0.003664749,19,3.09994829028202,5.93220338983051,NA,NA,1620,4.55435975506358,1576,3.18600182787097,1620,2.45452570650912,0.226738276270543,0.117736403683872,74.1339378849186,1.02099545029598,8.37893481175928,0.121556096161496,0,3.21250181514352,9.43923312581824,0.893840429439327,1576,2.30771184076705,0.0877612248639451,0.994041778800716,71.172476228069,0.362603125311331,8.93585806953358,1.28370049748766,0,2.46594088815049,6.34466294280651,6.04524340420976,32993.0330583324,1
"901","08ISS3962","2011","08ISS3962_11","8/2/2011 0:00:00",47.08333333,52.83333333,0.891167192,21.3149402117844,4.583333333,0.004535147,12,2.24548782401879,15.8730158730159,NA,NA,1617,4.46778412597452,1573,3.15898869602659,1617,2.44135349479554,0.226962964063874,0.120657344996231,74.4527667256933,0.719528263527891,8.44007809068494,0.114375210837523,0,3.25517801872038,9.3303163257877,0.898783560892623,1573,2.33638695671793,0.0877612248639451,0.996817278339072,71.1826831609566,0.340301553173243,8.98203058401239,1.09253236050517,0,2.55594073598823,6.29357635720341,6.13196978824004,32993.0330583324,1
"902","08ISS3962","2010","08ISS3962_10","9/14/2010 0:00:00",47,51,0.921568627,46.3891107476937,8.5,0.009756098,9,2.03708826193212,2.05479452054794,NA,NA,1616,4.40595749345247,1572,3.15430241885057,1616,2.44202755817526,0.253931779143188,0.119533906029947,74.5621106984623,0.798946664577816,8.41157781908489,0.117817382314191,0,3.17203175426984,9.22579742944234,0.896225008500216,1572,2.33742612531625,0.0877612248639448,0.984826891057057,71.1387891340628,0.320582201741108,8.98022340951985,1.17080330521513,0,2.59339325868135,6.28639774525709,6.0997967042854,32993.0330583324,1
"903","08ISS3962","2006","08ISS3962_06","8/1/2006 0:00:00",19,53,0.358490566,22.1425581114213,9.733333333,0,3,2.17261904761905,15.6862745098039,NA,NA,1612,4.26466327271604,1568,3.13483834082145,1612,2.46426090956188,0.307261150760632,0.118635154857471,75.0271216757618,0.932718594248809,8.36401416320135,0.113242647811082,0,2.77944659768633,8.99249335507923,0.900805751031383,1568,2.35397783044837,0.0877612248639416,0.995612463627633,71.4946062169234,0.281074082652703,8.97567398457981,1.08971357221771,0,2.33950337413861,6.2489026475968,6.13317460295103,32993.0330583324,1
"904","08ISS4294","2014","08ISS4294_14","8/26/2014 0:00:00",8.9875,16.5,0.54469697,46.3404025526266,4.375,0,3,1.58809650289027,19.672131147541,NA,NA,1642,0.717131554833764,1598,0.270393246318403,1642,0.0566889658368174,0,0,92.2848030621205,1.67170749719229,2.14402500675637,0,0,2.03480861150965,1.80796685658432,0,1598,0.0184017827807154,0,0,96.4918266257067,0.404795159005578,1.65714992064171,0,0,0.775208238886715,0.652618272978612,0,2361.00123973499,2
"905","08ISS4294","2002","08ISS4294_02","9/18/2002 0:00:00",7.11,NA,NA,26.1958724350291,3.75,NA,NA,1.51645021645022,5.71428571428571,NA,NA,1630,0.693823015137012,1586,0.270393246318403,1630,0.0566889658368199,0,0,93.2249070112187,1.41920110557362,2.1494597961894,0,0,1.37860930857099,1.77113381261046,0,1586,0.0184017827807149,0,0,96.6136386559568,0.577241221348134,1.65714992064166,0,0,0.480950146294062,0.652618272978594,0,2361.00123973499,2
"906","08ISS4294","2010","08ISS4294_10","9/8/2010 0:00:00",12.51666667,16.16666667,0.774226804,41.6704386269834,6.333333333,0.005524862,NA,2.18810613499782,11.1940298507463,NA,NA,1638,0.698155974264573,1594,0.270393246318403,1638,0.0566889658368199,0,0,92.8292202572036,0.188389527292509,2.1714385743652,0,0,2.97684921178119,1.77741346352069,0,1594,0.0184017827807174,0,0,96.71110918609,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"907","08ISS4294","2005","08ISS4294_05","9/13/2005 0:00:00",14.83333333,20.33333333,0.729508197,76.5099649783313,5.333333333,NA,0,1.66879610868413,6.08695652173913,NA,NA,1633,0.695832503428018,1589,0.270393246318403,1633,0.0566889658368199,0,0,92.8072758523746,0.716061917374545,2.16672883618753,0,0,2.482110615616,1.77113381261046,0,1589,0.0184017827807174,0,0,96.7111091860901,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"908","08ISS4294","2015","08ISS4294_15","8/26/2015 0:00:00",9.675,15.85,0.610410095,54.2994160651798,4.0625,0.007936508,1,1.77739772398353,9.25925925925926,NA,NA,1643,0.718753362407638,1599,0.270393246318403,1643,0.0566889658368185,0,0,91.5522974192426,2.70543466693913,2.14102165872563,0,0,1.73358708464083,1.81097020461501,0,1599,0.018401782780715,0,0,96.2063734035979,0.764475448657884,1.65714992064166,0,0,0.700981171343233,0.652618272978594,0,2361.00123973499,2
"909","08ISS4294","2018","08ISS4294_18","2018-08-01 20:24:00",9.9004175,16.47062,0.60109561752988,45,4.82283464566929,0,0,1.41379310344828,7.6271186440678,142,63.6666666666667,1646,0.720375169981511,1602,0.270393246318403,1646,0.0566889658368167,0,0,91.0927509599285,1.95046977556029,2.13801831069477,0,0,2.948098435334,1.81397355264559,0,1602,0.0184017827807172,0,0,96.2773620019961,0.563459781752216,1.65714992064187,0,0,0.83100823985047,0.652618272978675,0,2361.00123973499,2
"910","08ISS4294","2017","08ISS4294_17","2017-10-10 09:44:59",12.1,27.25,0.444036697247706,44.0512874110064,5.9375,0,0,1.51237396883593,5.75539568345324,129,48.25,1645,0.720375169981511,1601,0.270393246318403,1645,0.0566889658368182,0,0,90.9562713681466,2.84481580612313,2.13801831069483,0,0,2.19023199655301,1.81397355264564,0,1601,0.0184017827807158,0,0,96.0991410917426,0.843807760031203,1.65714992064174,0,0,0.72888117182511,0.652618272978626,0,2361.00123973499,2
"911","08ISS4294","2011","08ISS4294_11","8/31/2011 0:00:00",11.91666667,17,0.700980392,36.1874954059874,6,0,0,1.74951242120371,9.4017094017094,NA,NA,1639,0.698940930628351,1595,0.270393246318403,1639,0.0566889658368199,0,0,92.835431161393,0.188389527292509,2.1714385743652,0,0,2.96749848213669,1.7805532889758,0,1595,0.0184017827807174,0,0,96.7111091860901,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"912","08ISS4294","2012","08ISS4294_12","9/12/2012 0:00:00",10.275,16.75,0.613432836,20.2816801079754,6.5,0,4,1.4574168118774,10.4761904761905,NA,NA,1640,0.707225338944121,1596,0.270393246318403,1640,0.056688965836818,0,0,92.9263699331957,0.413184927368983,2.15923346457616,0,0,2.65176431025758,1.79275839876472,0,1596,0.0184017827807167,0,0,96.7441945169527,0.0451148693532732,1.65714992064182,0,0,0.882520637292782,0.652618272978655,0,2361.00123973499,2
"913","08ISS4294","2013","08ISS4294_13","9/17/2013 0:00:00",10.2925,16.375,0.628549618,57.1494245534723,6.5,0,0,2.32692948924802,3.53982300884956,NA,NA,1641,0.71550974725989,1597,0.270393246318403,1641,0.0566889658368162,0,0,93.0173087049985,0.637980327445457,2.14702835478711,0,0,2.33603013837847,1.80496350855363,0,1597,0.0184017827807159,0,0,96.7772798478154,0.0451148693532714,1.65714992064175,0,0,0.849435306430197,0.652618272978629,0,2361.00123973499,2
"914","08ISS4294","2009","08ISS4294_09","8/17/2009 0:00:00",10.16666667,16.23333333,0.626283368,35.4729805174731,4.666666667,0.015957447,0,1.73604745931797,5.94059405940594,NA,NA,1637,0.697371017900795,1593,0.270393246318403,1637,0.0566889658368199,0,0,92.8230093530142,0.188389527292509,2.1714385743652,0,0,2.9861999414257,1.77427363806557,0,1593,0.0184017827807174,0,0,96.71110918609,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"915","08ISS4294","2020","08ISS4294_20","2020-07-29 15:50:00",13.18962,18.652485,0.70712401055409,55.4963695446035,3.98622047244094,0,2,1.5974025974026,10.2803738317757,454,64.6666666666667,1648,0.721885176644595,1604,0.270393246318403,1648,0.0566889658368149,0,0,91.1064942552019,1.03106860759095,2.13773154210669,0,0,3.85166309106065,1.81635353820305,0,1604,0.0184017827807189,0,0,96.449509552325,0.251989992702543,1.65714992064202,0,0,0.970330478570964,0.652618272978734,0,2361.00123973499,2
"916","08ISS4294","2007","08ISS4294_07","9/25/2007 0:00:00",14.5,20.83333333,0.696,37.3289292664357,3.833333333,0,0,1.53900916738037,16.6666666666667,NA,NA,1635,0.696586061537017,1591,0.270393246318403,1635,0.0566889658368199,0,0,92.8167984488248,0.188571240974773,2.1714385743652,0,0,2.99536895738795,1.77113381261046,0,1591,0.0184017827807174,0,0,96.7111091860901,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"917","08ISS4294","2008","08ISS4294_08","8/25/2008 0:00:00",10.66666667,19,0.561403509,26.0740982572825,5,0.25,0,2.41666666666667,11.965811965812,NA,NA,1636,0.696586061537017,1592,0.270393246318403,1636,0.0566889658368199,0,0,92.8167984488248,0.188389527292509,2.1714385743652,0,0,2.99555067107021,1.77113381261046,0,1592,0.0184017827807174,0,0,96.7111091860901,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"918","08ISS4294","2021","08ISS4294_21","2021-09-21 17:15:00",11.729575,18.0044875,0.651480637813212,68.9235251502346,3.88779527559055,0,3,1.25670498084291,4.46428571428571,723,58.3333333333333,1649,0.723395183307678,1605,0.270393246318403,1649,0.0566889658368146,0,0,90.9837579586932,1.00601347018446,2.13744477351866,0,0,3.99736130800629,1.81873352376055,0,1605,0.0184017827807192,0,0,96.4434361924005,0.220868181931858,1.65714992064204,0,0,1.0075256492661,0.652618272978744,0,2361.00123973499,2
"919","08ISS4294","2019","08ISS4294_19","2019-07-29 18:45:00",11.073375,15.0926,0.733695652173913,31.6540970987097,7.57874015748031,NA,NA,1.65008384572387,1.8018018018018,310,64.6666666666667,1647,0.720375169981511,1603,0.270393246318403,1647,0.0566889658368151,0,0,91.2292305517105,1.05612374499745,2.13801831069471,0,0,3.705964874115,1.81397355264554,0,1603,0.0184017827807186,0,0,96.4555829122495,0.283111803473229,1.65714992064199,0,0,0.93313530787583,0.652618272978724,0,2361.00123973499,2
"920","08ISS4294","2006","08ISS4294_06","9/12/2006 0:00:00",12.66666667,22,0.575757576,22.6274169979695,4.5,0.026666667,0,1.31321292310969,14.4230769230769,NA,NA,1634,0.696586061537017,1590,0.270393246318403,1634,0.0566889658368199,0,0,92.8167984488248,0.188752954657038,2.1714385743652,0,0,2.99518724370568,1.77113381261046,0,1590,0.0184017827807174,0,0,96.7111091860901,0.045114869353275,1.65714992064188,0,0,0.915605968155366,0.652618272978681,0,2361.00123973499,2
"921","08ISS4294","2016","08ISS4294_16","8/17/2016 0:00:00",11.03333333,14.26666667,0.773364486,52.1939139762144,5.6875,0.013717421,0,1.69744508408274,0,NA,NA,1644,0.720375169981511,1600,0.270393246318403,1644,0.0566889658368197,0,0,90.8197917763646,3.73916183668597,2.13801831069488,0,0,1.43236555777202,1.81397355264569,0,1600,0.0184017827807145,0,0,95.9209201814892,1.12415573831019,1.65714992064162,0,0,0.62675410379975,0.652618272978577,0,2361.00123973499,2
"922","08ISS4373","2003","08ISS4373_03","8/12/2003 0:00:00",7.276666667,NA,NA,25.6774927241573,2.166666667,NA,0,0.916666666666667,12.6126126126126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","08ISS4373","2006","08ISS4373_06","8/3/2006 0:00:00",5.333333333,28.83333333,0.184971098,29.3441293825495,1.483333333,0.023529412,3,0.966666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","08ISS4373","2008","08ISS4373_08","8/11/2008 0:00:00",4,18.33333333,0.218181818,24.1868979586382,1.666666667,0.066666667,0,0.533068783068783,7.47663551401869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","08ISS4373","2010","08ISS4373_10","8/9/2010 0:00:00",10.5,22.66666667,0.463235294,8.64880014267411,2,0.046511628,1,0.969689489555768,20.4724409448819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","08ISS4373","2011","08ISS4373_11","8/2/2011 0:00:00",9.523333333,32.08333333,0.296831169,12.9269291522332,2,0,1,0.549780621246802,39.041095890411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","08ISS4373","2002","08ISS4373_02","8/20/2002 0:00:00",3.3,NA,NA,8.99929085090712,1.75,NA,NA,0.959259259259259,20.7547169811321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","08ISS4573","2012","08ISS4573_12","8/6/2012 0:00:00",6.05,13.775,0.439201452,21.8168123648782,3.6875,0.003846154,6,1.28710218616022,35.7798165137615,NA,NA,1662,0.044220603922534,1618,0.0170407409442978,1662,0,0,0,99.7757631915556,0,0.132485156880686,0,0,0,0.0917516515636776,0,1618,0,0,0,99.6850646812703,0,0.250169892168028,0,0,0,0.0647654265616378,0,749.808264432255,3
"929","08ISS4573","2020","08ISS4573_20","2020-10-01 17:40:00",5.331625,15.4207,0.345744680851064,5.08671212032601,2.85433070866142,0,4,1.43859649122807,20.9090909090909,583,60.6666666666667,1670,0.0460738830592221,1626,0.0233641488980358,1670,0,0,0,99.5904065409794,0,0.317813036018775,0,0,2.87714381867988e-05,0.0917516515636661,0,1626,0,0,0,99.0521042933704,0,0.883130280067957,0,0,0,0.0647654265616428,0,749.808264432255,3
"930","08ISS4573","2006","08ISS4573_06","8/15/2006 0:00:00",5.75,15.5,0.370967742,42.5390021163044,3.7,0.01,2,1.7550661192712,10.8910891089109,NA,NA,1656,0.044220603922534,1612,0.0170407409442978,1656,0,0,0,99.7757631915556,0,0.132485156880686,0,0,0,0.0917516515636776,0,1612,0,0,0,99.6850646812703,0,0.250169892168028,0,0,0,0.0647654265616378,0,749.808264432255,3
"931","08ISS4573","2019","08ISS4573_19","2019-08-29 18:00:00",6.39795,8.776675,0.728971962616823,34.8470173975429,2.75590551181102,0.0526315789473684,3,1.60260586319218,0.813008130081301,373,67.3333333333333,1669,0.045976342052028,1625,0.0230313379531022,1669,0,0,0,99.6001621541676,0,0.308058937116771,0,0,2.72571519664409e-05,0.0917516515636667,0,1625,0,0,0,99.0854179979967,0,0.849816575441645,0,0,0,0.0647654265616426,0,749.808264432255,3
"932","08ISS4573","2013","08ISS4573_13","8/7/2013 0:00:00",6.025,9.35,0.644385027,26.5054884097712,5.0625,0.010526316,1,1.55911634845611,9.16030534351145,NA,NA,1663,0.044220603922534,1619,0.0170407409442978,1663,0,0,0,99.7757631915556,0,0.132485156880686,0,0,0,0.0917516515636776,0,1619,0,0,0,99.6850646812703,0,0.250169892168028,0,0,0,0.0647654265616378,0,749.808264432255,3
"933","08ISS4573","2011","08ISS4573_11","8/2/2011 0:00:00",7.5,13.22,0.567322239,19.9150814314244,3.833333333,0.012658228,3,0.929208681887176,26.6666666666667,NA,NA,1661,0.044220603922534,1617,0.0170407409442978,1661,0,0,0,99.7757631915556,0,0.132485156880686,0,0,0,0.0917516515636776,0,1617,0,0,0,99.6850646812703,0,0.250169892168028,0,0,0,0.0647654265616378,0,749.808264432255,3
