"","taxon","site","slope","inter","pval","trend","samples","sum.taxon"
"16706","Gomphidae","08EVA3637",1.24486134649695e-15,-24.5660685235115,1,"none",0,0
"16707","Gomphidae","08EVA3642",-2.4196554056957e-15,-24.5660685235041,1,"none",0,0
"16708","Gomphidae","08EVA3813",-1.48982888436633e-15,-25.5660685235274,1,"none",0,0
"16709","Gomphidae","08ISS3877",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"16710","Gomphidae","08ISS3958",2.68286090546558e-15,-24.5660685235144,1,"none",0,0
"16711","Gomphidae","08ISS3962",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"16712","Gomphidae","08ISS4294",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16713","Gomphidae","08ISS4573",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16714","Gomphidae","08ISS4724",1.41109365036573e-15,-25.5660685235333,1,"none",0,0
"16715","Gomphidae","08ISS4730",-2.66963168882933e-15,-25.566068523525,1,"none",0,0
"16716","Gomphidae","08ISS4735",2.24024003413292e-16,-24.5660685235095,1,"none",0,0
"16717","Gomphidae","08ISS4748",6.00255484923494e-16,-25.5660685235317,1,"none",0,0
"16718","Gomphidae","08ISS4884",-1.91004718943699e-15,-25.5660685235266,1,"none",0,0
"16719","Gomphidae","08LAK2827",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16720","Gomphidae","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"16721","Gomphidae","08LAK3540",-2.09544223219958e-15,-25.5660685235262,1,"none",0,0
"16722","Gomphidae","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"16723","Gomphidae","08LAK3627",2.25998039338785e-16,-25.5660685235309,1,"none",0,0
"16724","Gomphidae","08LAK3628",39.9350340482492,-80688.5410417546,0.99830206208406,"none",1,1
"16725","Gomphidae","08LAK3699",9.4307744958521e-16,-25.5660685235323,1,"none",0,0
"16726","Gomphidae","08LAK3879",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16727","Gomphidae","08LIT2585",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16728","Gomphidae","08LIT2602",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"16729","Gomphidae","08LIT2603",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"16730","Gomphidae","08LIT2682",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16731","Gomphidae","08LIT2685",-1.8669577996275e-15,-25.5660685235266,1,"none",0,0
"16732","Gomphidae","08LIT2692",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"16733","Gomphidae","08LIT2781",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16734","Gomphidae","08NOR1362",2.29391376370811e-15,-25.5660685235351,1,"none",0,0
"16735","Gomphidae","08NOR1370",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"16736","Gomphidae","08NOR1750",-1.41990012206584e-15,-25.5660685235276,1,"none",0,0
"16737","Gomphidae","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"16738","Gomphidae","08NOR2306",-2.17603151870944e-15,-25.566068523526,1,"none",0,0
"16739","Gomphidae","08SAM0000",7.87906081018124e-16,-25.5660685235321,1,"none",0,0
"16740","Gomphidae","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"16741","Gomphidae","08SAM2674",-2.87298207954156e-15,-25.5660685235246,1,"none",0,0
"16742","Gomphidae","08SAM2855",-3.27245832601457e-15,-25.5660685235238,1,"none",0,0
"16743","Gomphidae","08SAM2862",-2.18593667883718e-15,-24.5660685235046,1,"none",0,0
"16744","Gomphidae","08SAM3047",-1.50672300329361e-15,-25.5660685235274,1,"none",0,0
"16745","Gomphidae","08WES0622",1.99266876655545e-15,-25.5660685235345,1,"none",0,0
"16746","Gomphidae","08WES0629",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16747","Gomphidae","08WES0903",-1.68207617951338e-15,-25.566068523527,1,"none",0,0
"16748","Gomphidae","08WES0905",2.01860438497413e-15,-25.5660685235345,1,"none",0,0
"16749","Gomphidae","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"16750","Gomphidae","08WES1178",-1.63058394191021e-15,-25.5660685235271,1,"none",0,0
"16751","Gomphidae","08WES1340",2.7592924136067e-16,-25.566068523531,1,"none",0,0
"16752","Gomphidae","08WES1490",-2.41071605238285e-15,-24.5660685235041,1,"none",0,0
"16753","Gomphidae","08WES1579",-1.25958932312952e-15,-24.5660685235065,1,"none",0,0
"16754","Gomphidae","09BLA0675",6.9907223816717e-16,-24.5660685235104,1,"none",0,0
"16755","Gomphidae","09BLA0716",1.0353212587854e-15,-25.5660685235326,1,"none",0,0
"16756","Gomphidae","09BLA0722",-1.51211405650624e-15,-25.5660685235274,1,"none",0,0
"16757","Gomphidae","09BLA0756",-2.02938188792036e-15,-25.5660685235263,1,"none",0,0
"16758","Gomphidae","09BLA0768",1.50747975735239e-15,-25.5660685235335,1,"none",0,0
"16759","Gomphidae","09BLA0771",-1.62395839637652e-15,-24.5660685235057,1,"none",0,0
"16760","Gomphidae","09BLA0772",1.30471343521144e-15,-25.5660685235331,1,"none",0,0
"16761","Gomphidae","09BLA0817",1.67979055787054e-15,-25.5660685235338,1,"none",0,0
"16762","Gomphidae","09COV1165",0.755805318120635,-1527.61259983499,0.334380478377716,"none",1,1
"16763","Gomphidae","09COV1418",-0.0381985380048238,76.4137202845083,0.672754295105546,"none",7,7
"16764","Gomphidae","09COV1756",0.121101416998705,-244.501264266689,0.21678100997437,"none",6,6
"16765","Gomphidae","09COV1862",0.179124909182082,-362.290806071411,0.246827819798068,"none",3,3
"16766","Gomphidae","09COV1864",0.217592558354708,-438.770775117097,0.115767347550637,"none",5,5
"16767","Gomphidae","09DEE2163",-1.86039540423311e-15,-25.5660685235267,1,"none",0,0
"16768","Gomphidae","09DEE2208",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16769","Gomphidae","09DEE2211",1.75870923725573e-15,-25.566068523534,1,"none",0,0
"16770","Gomphidae","09DEE2294",5.11778162232978e-16,-25.5660685235315,1,"none",0,0
"16771","Gomphidae","09DUW0091",-3.22753755267528e-15,-24.5660685235025,1,"none",0,0
"16772","Gomphidae","09DUW0277",1.49231588623822e-15,-24.566068523512,1,"none",0,0
"16773","Gomphidae","09JEN1318",-1.3530338672546e-15,-25.5660685235277,1,"none",0,0
"16774","Gomphidae","09JEN1357",-3.78273833637511e-15,-25.5660685235228,1,"none",0,0
"16775","Gomphidae","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"16776","Gomphidae","09LOW0751",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16777","Gomphidae","09LOW0753",9.98210450758364e-16,-25.5660685235324,1,"none",0,0
"16778","Gomphidae","09MID1374",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16779","Gomphidae","09MID1537",-1.66214654556942e-15,-25.5660685235271,1,"none",0,0
"16780","Gomphidae","09MID1744",-1.67552129463993e-15,-25.5660685235271,1,"none",0,0
"16781","Gomphidae","09MID1817",-3.51943761513515e-15,-24.5660685235019,1,"none",0,0
"16782","Gomphidae","09MID1958",-1.3344355192951e-15,-25.5660685235278,1,"none",0,0
"16783","Gomphidae","09MID2426",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"16784","Gomphidae","09MIL0340",4.65947222043454e-16,-25.5660685235314,1,"none",0,0
"16785","Gomphidae","09MIL0390",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16786","Gomphidae","09NEW1657",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16787","Gomphidae","09NEW2076",-1.26339887939582e-15,-25.5660685235279,1,"none",0,0
"16788","Gomphidae","09NEW2102",-1.0039902999566e-15,-25.5660685235284,1,"none",0,0
"16789","Gomphidae","09NEW2128",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16790","Gomphidae","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"16791","Gomphidae","09SOO0943",1.21900819080505e-15,-25.5660685235329,1,"none",0,0
"16792","Gomphidae","09SOO1022",-2.48904797557635e-15,-25.5660685235254,1,"none",0,0
"16793","Gomphidae","09SOO1130",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16794","Gomphidae","09SOO1134",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"16795","Gomphidae","09SOO1209",0.383939511433794,-775.964966892209,0.2334286557271,"none",2,2
"16796","Gomphidae","09SOO1283",0.168540696471939,-338.636583668947,0.114343431976436,"none",11,11
"16797","Gomphidae","Miller_Cove",0,-24.566068523509,1,"none",0,0
"16798","Gomphidae","VashChris",3.5365357113436e-16,-24.5660685235097,1,"none",0,0
"16799","Gomphidae","VashShing",8.22215288616404e-17,-25.5660685235306,1,"none",0,0
"16800","Gomphidae","WalkerPreserve",1.6798054186611e-16,-24.5660685235093,1,"none",0,0
"16801","Goeridae","08BEA3312",1.69770488739939e-15,-25.5660685235339,1,"none",0,0
"16802","Goeridae","08BEA3474",-5.37534459396654e-16,-25.5660685235293,1,"none",0,0
"16803","Goeridae","08BEA3478",1.68042440746126e-15,-24.5660685235124,1,"none",0,0
"16804","Goeridae","08BEA3571",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"16805","Goeridae","08BEA3650",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"16806","Goeridae","08BEA3737",1.41968164377817e-15,-25.5660685235333,1,"none",0,0
"16807","Goeridae","08BEA3747",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16808","Goeridae","08BEA3826",-2.28812892206439e-16,-25.56606852353,1,"none",0,0
"16809","Goeridae","08CED2433",1.05010501766927e-15,-25.5660685235326,1,"none",0,0
"16810","Goeridae","08CED2711",-1.748593936683e-15,-24.5660685235055,1,"none",0,0
"16811","Goeridae","08CED2898",1.00819838796661e-15,-24.566068523511,1,"none",0,0
"16812","Goeridae","08CED4192",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16813","Goeridae","08CED4975",-2.0888380323054e-15,-24.5660685235048,1,"none",0,0
"16814","Goeridae","08CED5032",-8.10038201710823e-16,-25.5660685235288,1,"none",0,0
"16815","Goeridae","08CED5046",3.32249939442592e-15,-24.5660685235157,1,"none",0,0
"16816","Goeridae","08EAS1536",1.39838030866537e-15,-25.5660685235333,1,"none",0,0
"16817","Goeridae","08EAS1964",-7.50452265620879e-16,-25.5660685235289,1,"none",0,0
"16818","Goeridae","08EAS2058",-9.13543415371441e-16,-25.5660685235286,1,"none",0,0
"16819","Goeridae","08EAS2191",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16820","Goeridae","08EAS2272",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"16821","Goeridae","08EAS2446",-4.70336477968597e-16,-25.5660685235295,1,"none",0,0
"16822","Goeridae","08EAS2540",-2.43075555883998e-15,-24.5660685235041,1,"none",0,0
"16823","Goeridae","08EAS2546",-8.79387216375838e-16,-24.5660685235072,1,"none",0,0
"16824","Goeridae","08EAS2631",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"16825","Goeridae","08EVA3555",-1.54687160133625e-15,-24.5660685235059,1,"none",0,0
"16826","Goeridae","08EVA3637",1.24486134649695e-15,-24.5660685235115,1,"none",0,0
"16827","Goeridae","08EVA3642",-2.4196554056957e-15,-24.5660685235041,1,"none",0,0
"16828","Goeridae","08EVA3813",-1.48982888436633e-15,-25.5660685235274,1,"none",0,0
"16829","Goeridae","08ISS3877",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"16830","Goeridae","08ISS3958",0.185274015837791,-374.49692978908,0.348845856321983,"none",2,2
"16831","Goeridae","08ISS3962",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"16832","Goeridae","08ISS4294",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16833","Goeridae","08ISS4573",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16834","Goeridae","08ISS4724",1.41109365036573e-15,-25.5660685235333,1,"none",0,0
"16835","Goeridae","08ISS4730",-2.66963168882933e-15,-25.566068523525,1,"none",0,0
"16836","Goeridae","08ISS4735",2.24024003413292e-16,-24.5660685235095,1,"none",0,0
"16837","Goeridae","08ISS4748",6.00255484923494e-16,-25.5660685235317,1,"none",0,0
"16838","Goeridae","08ISS4884",-1.91004718943699e-15,-25.5660685235266,1,"none",0,0
"16839","Goeridae","08LAK2827",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16840","Goeridae","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"16841","Goeridae","08LAK3540",-2.09544223219958e-15,-25.5660685235262,1,"none",0,0
"16842","Goeridae","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"16843","Goeridae","08LAK3627",2.25998039338785e-16,-25.5660685235309,1,"none",0,0
"16844","Goeridae","08LAK3628",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16845","Goeridae","08LAK3699",9.4307744958521e-16,-25.5660685235323,1,"none",0,0
"16846","Goeridae","08LAK3879",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16847","Goeridae","08LIT2585",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16848","Goeridae","08LIT2602",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"16849","Goeridae","08LIT2603",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"16850","Goeridae","08LIT2682",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16851","Goeridae","08LIT2685",-1.8669577996275e-15,-25.5660685235266,1,"none",0,0
"16852","Goeridae","08LIT2692",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"16853","Goeridae","08LIT2781",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16854","Goeridae","08NOR1362",2.29391376370811e-15,-25.5660685235351,1,"none",0,0
"16855","Goeridae","08NOR1370",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"16856","Goeridae","08NOR1750",-1.41990012206584e-15,-25.5660685235276,1,"none",0,0
"16857","Goeridae","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"16858","Goeridae","08NOR2306",-2.17603151870944e-15,-25.566068523526,1,"none",0,0
"16859","Goeridae","08SAM0000",7.87906081018124e-16,-25.5660685235321,1,"none",0,0
"16860","Goeridae","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"16861","Goeridae","08SAM2674",-2.87298207954156e-15,-25.5660685235246,1,"none",0,0
"16862","Goeridae","08SAM2855",-3.27245832601457e-15,-25.5660685235238,1,"none",0,0
"16863","Goeridae","08SAM2862",-2.18593667883718e-15,-24.5660685235046,1,"none",0,0
"16864","Goeridae","08SAM3047",-1.50672300329361e-15,-25.5660685235274,1,"none",0,0
"16865","Goeridae","08WES0622",1.99266876655545e-15,-25.5660685235345,1,"none",0,0
"16866","Goeridae","08WES0629",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16867","Goeridae","08WES0903",-1.68207617951338e-15,-25.566068523527,1,"none",0,0
"16868","Goeridae","08WES0905",2.01860438497413e-15,-25.5660685235345,1,"none",0,0
"16869","Goeridae","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"16870","Goeridae","08WES1178",-1.63058394191021e-15,-25.5660685235271,1,"none",0,0
"16871","Goeridae","08WES1340",2.7592924136067e-16,-25.566068523531,1,"none",0,0
"16872","Goeridae","08WES1490",-2.41071605238285e-15,-24.5660685235041,1,"none",0,0
"16873","Goeridae","08WES1579",-1.25958932312952e-15,-24.5660685235065,1,"none",0,0
"16874","Goeridae","09BLA0675",6.9907223816717e-16,-24.5660685235104,1,"none",0,0
"16875","Goeridae","09BLA0716",1.0353212587854e-15,-25.5660685235326,1,"none",0,0
"16876","Goeridae","09BLA0722",-1.51211405650624e-15,-25.5660685235274,1,"none",0,0
"16877","Goeridae","09BLA0756",-2.02938188792036e-15,-25.5660685235263,1,"none",0,0
"16878","Goeridae","09BLA0768",1.50747975735239e-15,-25.5660685235335,1,"none",0,0
"16879","Goeridae","09BLA0771",-1.62395839637652e-15,-24.5660685235057,1,"none",0,0
"16880","Goeridae","09BLA0772",1.30471343521144e-15,-25.5660685235331,1,"none",0,0
"16881","Goeridae","09BLA0817",1.67979055787054e-15,-25.5660685235338,1,"none",0,0
"16882","Goeridae","09COV1165",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"16883","Goeridae","09COV1418",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16884","Goeridae","09COV1756",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16885","Goeridae","09COV1862",2.29390425746562e-15,-25.5660685235351,1,"none",0,0
"16886","Goeridae","09COV1864",9.17567796142653e-16,-25.5660685235323,1,"none",0,0
"16887","Goeridae","09DEE2163",-1.86039540423311e-15,-25.5660685235267,1,"none",0,0
"16888","Goeridae","09DEE2208",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16889","Goeridae","09DEE2211",1.75870923725573e-15,-25.566068523534,1,"none",0,0
"16890","Goeridae","09DEE2294",5.11778162232978e-16,-25.5660685235315,1,"none",0,0
"16891","Goeridae","09DUW0091",-3.22753755267528e-15,-24.5660685235025,1,"none",0,0
"16892","Goeridae","09DUW0277",1.49231588623822e-15,-24.566068523512,1,"none",0,0
"16893","Goeridae","09JEN1318",-1.3530338672546e-15,-25.5660685235277,1,"none",0,0
"16894","Goeridae","09JEN1357",-3.78273833637511e-15,-25.5660685235228,1,"none",0,0
"16895","Goeridae","09LOW0325",-5.21905440750403e-16,-25.5660685235294,1,"none",0,0
"16896","Goeridae","09LOW0751",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16897","Goeridae","09LOW0753",9.98210450758364e-16,-25.5660685235324,1,"none",0,0
"16898","Goeridae","09MID1374",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16899","Goeridae","09MID1537",-1.66214654556942e-15,-25.5660685235271,1,"none",0,0
"16900","Goeridae","09MID1744",-1.67552129463993e-15,-25.5660685235271,1,"none",0,0
"16901","Goeridae","09MID1817",-3.51943761513515e-15,-24.5660685235019,1,"none",0,0
"16902","Goeridae","09MID1958",-1.3344355192951e-15,-25.5660685235278,1,"none",0,0
"16903","Goeridae","09MID2426",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"16904","Goeridae","09MIL0340",4.65947222043454e-16,-25.5660685235314,1,"none",0,0
"16905","Goeridae","09MIL0390",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16906","Goeridae","09NEW1657",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16907","Goeridae","09NEW2076",-1.26339887939582e-15,-25.5660685235279,1,"none",0,0
"16908","Goeridae","09NEW2102",-1.0039902999566e-15,-25.5660685235284,1,"none",0,0
"16909","Goeridae","09NEW2128",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16910","Goeridae","09NEW2151",7.07711019707731e-16,-24.5660685235104,1,"none",0,0
"16911","Goeridae","09SOO0943",1.21900819080505e-15,-25.5660685235329,1,"none",0,0
"16912","Goeridae","09SOO1022",-2.48904797557635e-15,-25.5660685235254,1,"none",0,0
"16913","Goeridae","09SOO1130",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16914","Goeridae","09SOO1134",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"16915","Goeridae","09SOO1209",-2.44106944073838e-15,-24.5660685235041,1,"none",0,0
"16916","Goeridae","09SOO1283",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16917","Goeridae","Miller_Cove",0,-24.566068523509,1,"none",0,0
"16918","Goeridae","VashChris",3.5365357113436e-16,-24.5660685235097,1,"none",0,0
"16919","Goeridae","VashShing",8.22215288616404e-17,-25.5660685235306,1,"none",0,0
"16920","Goeridae","WalkerPreserve",1.6798054186611e-16,-24.5660685235093,1,"none",0,0
"16921","Goeracea","08BEA3312",1.69770488739939e-15,-25.5660685235339,1,"none",0,0
"16922","Goeracea","08BEA3474",-5.37534459396654e-16,-25.5660685235293,1,"none",0,0
"16923","Goeracea","08BEA3478",1.68042440746126e-15,-24.5660685235124,1,"none",0,0
"16924","Goeracea","08BEA3571",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"16925","Goeracea","08BEA3650",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"16926","Goeracea","08BEA3737",1.41968164377817e-15,-25.5660685235333,1,"none",0,0
"16927","Goeracea","08BEA3747",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16928","Goeracea","08BEA3826",-2.28812892206439e-16,-25.56606852353,1,"none",0,0
"16929","Goeracea","08CED2433",1.05010501766927e-15,-25.5660685235326,1,"none",0,0
"16930","Goeracea","08CED2711",-1.748593936683e-15,-24.5660685235055,1,"none",0,0
"16931","Goeracea","08CED2898",1.00819838796661e-15,-24.566068523511,1,"none",0,0
"16932","Goeracea","08CED4192",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16933","Goeracea","08CED4975",-2.0888380323054e-15,-24.5660685235048,1,"none",0,0
"16934","Goeracea","08CED5032",-8.10038201710823e-16,-25.5660685235288,1,"none",0,0
"16935","Goeracea","08CED5046",3.32249939442592e-15,-24.5660685235157,1,"none",0,0
"16936","Goeracea","08EAS1536",1.39838030866537e-15,-25.5660685235333,1,"none",0,0
"16937","Goeracea","08EAS1964",-7.50452265620879e-16,-25.5660685235289,1,"none",0,0
"16938","Goeracea","08EAS2058",-9.13543415371441e-16,-25.5660685235286,1,"none",0,0
"16939","Goeracea","08EAS2191",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16940","Goeracea","08EAS2272",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"16941","Goeracea","08EAS2446",-4.70336477968597e-16,-25.5660685235295,1,"none",0,0
"16942","Goeracea","08EAS2540",-2.43075555883998e-15,-24.5660685235041,1,"none",0,0
"16943","Goeracea","08EAS2546",-8.79387216375838e-16,-24.5660685235072,1,"none",0,0
"16944","Goeracea","08EAS2631",1.77984416432508e-15,-25.566068523534,1,"none",0,0
"16945","Goeracea","08EVA3555",-1.54687160133625e-15,-24.5660685235059,1,"none",0,0
"16946","Goeracea","08EVA3637",1.24486134649695e-15,-24.5660685235115,1,"none",0,0
"16947","Goeracea","08EVA3642",-2.4196554056957e-15,-24.5660685235041,1,"none",0,0
"16948","Goeracea","08EVA3813",-1.48982888436633e-15,-25.5660685235274,1,"none",0,0
"16949","Goeracea","08ISS3877",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"16950","Goeracea","08ISS3958",0.161794667203376,-325.299305402957,0.248950522734798,"none",6,6
"16951","Goeracea","08ISS3962",-1.2860685225974e-15,-25.5660685235278,1,"none",0,0
"16952","Goeracea","08ISS4294",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16953","Goeracea","08ISS4573",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16954","Goeracea","08ISS4724",1.41109365036573e-15,-25.5660685235333,1,"none",0,0
"16955","Goeracea","08ISS4730",-2.66963168882933e-15,-25.566068523525,1,"none",0,0
"16956","Goeracea","08ISS4735",2.24024003413292e-16,-24.5660685235095,1,"none",0,0
"16957","Goeracea","08ISS4748",6.00255484923494e-16,-25.5660685235317,1,"none",0,0
"16958","Goeracea","08ISS4884",-1.91004718943699e-15,-25.5660685235266,1,"none",0,0
"16959","Goeracea","08LAK2827",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16960","Goeracea","08LAK3121",1.05665205664089e-16,-24.5660685235092,1,"none",0,0
"16961","Goeracea","08LAK3540",-2.09544223219958e-15,-25.5660685235262,1,"none",0,0
"16962","Goeracea","08LAK3616",-2.39620366309359e-15,-24.5660685235042,1,"none",0,0
"16963","Goeracea","08LAK3627",2.25998039338785e-16,-25.5660685235309,1,"none",0,0
"16964","Goeracea","08LAK3628",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"16965","Goeracea","08LAK3699",9.4307744958521e-16,-25.5660685235323,1,"none",0,0
"16966","Goeracea","08LAK3879",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16967","Goeracea","08LIT2585",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16968","Goeracea","08LIT2602",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"16969","Goeracea","08LIT2603",-5.19486179556711e-16,-25.5660685235294,1,"none",0,0
"16970","Goeracea","08LIT2682",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16971","Goeracea","08LIT2685",-1.8669577996275e-15,-25.5660685235266,1,"none",0,0
"16972","Goeracea","08LIT2692",-2.31745550762956e-15,-25.5660685235257,1,"none",0,0
"16973","Goeracea","08LIT2781",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16974","Goeracea","08NOR1362",2.29391376370811e-15,-25.5660685235351,1,"none",0,0
"16975","Goeracea","08NOR1370",3.73187186209718e-16,-25.5660685235312,1,"none",0,0
"16976","Goeracea","08NOR1750",-1.41990012206584e-15,-25.5660685235276,1,"none",0,0
"16977","Goeracea","08NOR1756",1.8349799366429e-15,-24.5660685235127,1,"none",0,0
"16978","Goeracea","08NOR2306",-2.17603151870944e-15,-25.566068523526,1,"none",0,0
"16979","Goeracea","08SAM0000",7.87906081018124e-16,-25.5660685235321,1,"none",0,0
"16980","Goeracea","08SAM1914",-1.91078697476399e-16,-24.5660685235086,1,"none",0,0
"16981","Goeracea","08SAM2674",-2.87298207954156e-15,-25.5660685235246,1,"none",0,0
"16982","Goeracea","08SAM2855",-3.27245832601457e-15,-25.5660685235238,1,"none",0,0
"16983","Goeracea","08SAM2862",-0.321329237628523,643.587132638007,0.334564247136972,"none",1,1
"16984","Goeracea","08SAM3047",-1.50672300329361e-15,-25.5660685235274,1,"none",0,0
"16985","Goeracea","08WES0622",1.99266876655545e-15,-25.5660685235345,1,"none",0,0
"16986","Goeracea","08WES0629",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
"16987","Goeracea","08WES0903",-1.68207617951338e-15,-25.566068523527,1,"none",0,0
"16988","Goeracea","08WES0905",2.01860438497413e-15,-25.5660685235345,1,"none",0,0
"16989","Goeracea","08WES1037",-1.47490045600946e-15,-25.5660685235274,1,"none",0,0
"16990","Goeracea","08WES1178",-1.63058394191021e-15,-25.5660685235271,1,"none",0,0
"16991","Goeracea","08WES1340",2.7592924136067e-16,-25.566068523531,1,"none",0,0
"16992","Goeracea","08WES1490",-2.41071605238285e-15,-24.5660685235041,1,"none",0,0
"16993","Goeracea","08WES1579",-1.25958932312952e-15,-24.5660685235065,1,"none",0,0
"16994","Goeracea","09BLA0675",6.9907223816717e-16,-24.5660685235104,1,"none",0,0
"16995","Goeracea","09BLA0716",1.0353212587854e-15,-25.5660685235326,1,"none",0,0
"16996","Goeracea","09BLA0722",-1.51211405650624e-15,-25.5660685235274,1,"none",0,0
"16997","Goeracea","09BLA0756",-2.02938188792036e-15,-25.5660685235263,1,"none",0,0
"16998","Goeracea","09BLA0768",1.50747975735239e-15,-25.5660685235335,1,"none",0,0
"16999","Goeracea","09BLA0771",-1.62395839637652e-15,-24.5660685235057,1,"none",0,0
"17000","Goeracea","09BLA0772",1.30471343521144e-15,-25.5660685235331,1,"none",0,0
"17001","Goeracea","09BLA0817",1.67979055787054e-15,-25.5660685235338,1,"none",0,0
"17002","Goeracea","09COV1165",-8.28558785558826e-16,-25.5660685235288,1,"none",0,0
"17003","Goeracea","09COV1418",-3.23868914832301e-15,-25.5660685235239,1,"none",0,0
"17004","Goeracea","09COV1756",-2.63144095190329e-15,-25.5660685235251,1,"none",0,0
