"","Sample.Code","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"1341","08SAM2862_12",29,3,5,7,16,7,3,224,31,48,450,6.88888888888889,10.6666666666667,49.7777777777778,6.19047619047619,2.85714285714286,5.71428571428571,7.5,6.47058823529412,6.25,4.28571428571429,8.47953216374269,4.83333333333333,8.39793281653747,60.9790055965267,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2012-08-15",2012,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1342","08SAM2862_13",32,3,6,6,16,9,4,225,29,135,415,6.98795180722892,32.5301204819277,54.2168674698795,7.61904761904762,2.85714285714286,7.14285714285714,6.25,6.47058823529412,8.75,5.71428571428571,7.31135066582118,10,8.37489492855141,70.4901671630001,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2013-08-20",2013,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1343","08SAM2862_14",33,4,8,7,16,9,3,223,6,83,450,1.33333333333333,18.4444444444444,49.5555555555556,8.09523809523809,4.28571428571429,10,7.5,6.47058823529412,8.75,4.28571428571429,8.53801169590643,8.72222222222222,9.68992248062015,76.3374113007096,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2014-08-20",2014,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1344","08SAM2862_15",27,3,7,7,13,9,4,220,4,175,450,0.888888888888889,38.8888888888889,48.8888888888889,5.23809523809524,2.85714285714286,8.57142857142857,7.5,4.70588235294118,8.75,5.71428571428571,8.71345029239766,10,9.79328165374677,71.843566680038,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2015-08-05",2015,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1345","08SAM2862_16",27,1,5,6,15,10,3,110,7,82,217,3.2258064516129,37.7880184331797,50.6912442396313,5.23809523809524,0,5.71428571428571,6.25,5.88235294117647,10,4.28571428571429,8.2391462527286,10,9.24981245311328,64.8594068851136,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2016-08-01",2016,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1346","08SAM2862_17",26,1,7,6,13,8,2,335,119,22,450,26.4444444444444,4.88888888888889,74.4444444444444,4.76190476190476,0,8.57142857142857,6.25,4.70588235294118,7.5,2.85714285714286,1.98830409356725,1.94444444444444,3.85012919896641,42.4292362803955,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2017-08-24",2017,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1347","08SAM2862_17_R",23,1,7,5,12,6,3,317,126,39,450,28,8.66666666666667,70.4444444444444,3.33333333333333,0,8.57142857142857,5,4.11764705882353,5,4.28571428571429,3.04093567251462,3.83333333333333,3.48837209302325,40.6707643481709,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2017-08-24",2017,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1348","08SAM2862_18",29,2,8,6,14,7,3,175,32,67,450,7.11111111111111,14.8888888888889,38.8888888888889,6.19047619047619,1.42857142857143,10,6.25,5.29411764705882,6.25,4.28571428571429,10,6.94444444444444,8.34625322997416,64.9895772262393,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2018-08-08",2018,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1349","08SAM2862_19",25,2,5,5,12,10,2,337,8,68,450,1.77777777777778,15.1111111111111,74.8888888888889,4.28571428571429,1.42857142857143,5.71428571428571,5,4.11764705882353,10,2.85714285714286,1.87134502923976,7.05555555555556,9.58656330749354,51.9168252368267,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2019-09-18",2019,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1350","08SAM2862_19_R",32,4,7,7,15,7,4,284,13,71,450,2.88888888888889,15.7777777777778,63.1111111111111,7.61904761904762,4.28571428571429,8.57142857142857,7.5,5.88235294117647,6.25,5.71428571428571,4.97076023391813,7.38888888888889,9.328165374677,67.5106436291367,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2019-09-18",2019,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1351","08SAM2862_20",30,4,7,7,17,9,5,296,25,47,450,5.55555555555556,10.4444444444444,65.7777777777778,6.66666666666667,4.28571428571429,8.57142857142857,7.5,7.05882352941176,8.75,7.14285714285714,4.26900584795321,4.72222222222222,8.70801033591731,67.6747286021712,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2020-09-30",2020,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1352","08SAM2862_2002",28,2,7,5,12,11,5,185,26,87,406,6.40394088669951,21.4285714285714,45.5665024630542,5.71428571428571,1.42857142857143,8.57142857142857,5,4.11764705882353,10,7.14285714285714,9.58776250972258,10,8.51071142169779,70.0732638473868,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2002-08-28",2002,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1353","08SAM2862_2003",30,5,5,6,17,7,5,222,18,81,438,4.10958904109589,18.4931506849315,50.6849315068493,6.66666666666667,5.71428571428571,5.71428571428571,6.25,7.05882352941176,6.25,7.14285714285714,8.24080749819755,8.74657534246575,9.04428161834979,70.8285832265201,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2003-08-14",2003,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1354","08SAM2862_2007",29,5,5,4,13,6,2,274,5,84,450,1.11111111111111,18.6666666666667,60.8888888888889,6.19047619047619,5.71428571428571,5.71428571428571,3.75,4.70588235294118,5,2.85714285714286,5.55555555555555,8.83333333333333,9.74160206718346,58.062563785204,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2007-08-27",2007,"ABR, Inc.","08SAM2862",47.733381,-122.13722
"1355","08SAM2862_21",23,2,4,6,12,7,3,247,52,46,450,11.5555555555556,10.2222222222222,54.8888888888889,3.33333333333333,1.42857142857143,4.28571428571429,6.25,4.11764705882353,6.25,4.28571428571429,7.13450292397661,4.61111111111111,7.31266149870801,49.0092559259526,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","Ambient Monitoring","2021-08-31",2021,"Rhithron Associates, Inc.","08SAM2862",47.733381,-122.13722
"1356","08SAM2865-09",24,2,4,4,8,5,0,366,193,29,450,42.8888888888889,6.44444444444444,81.3333333333333,3.80952380952381,1.42857142857143,4.28571428571429,3.75,1.76470588235294,3.75,0,0.17543859649123,2.72222222222222,0.025839793281655,21.7120160181576,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2009-08-13",2009,"ABR, Inc.","08SAM2865",47.742702,-122.141764
"1357","08SAM2865-09R",25,1,5,5,10,4,1,373,195,26,450,43.3333333333333,5.77777777777778,82.8888888888889,4.28571428571429,0,5.71428571428571,5,2.94117647058824,2.5,1.42857142857143,0,2.38888888888889,0,24.2586367880486,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2009-08-13",2009,"ABR, Inc.","08SAM2865",47.742702,-122.141764
"1358","08SAM2865/05",22,2,6,6,12,7,3,157,53,35,263,20.1520912547529,13.3079847908745,59.6958174904943,2.85714285714286,1.42857142857143,7.14285714285714,6.25,4.11764705882353,6.25,4.28571428571429,5.86952171302782,6.15399239543726,5.31346715005748,49.6689140316318,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2005-08-18",2005,"ABR, Inc.","08SAM2865",47.742702,-122.141764
"1359","08SAM2865/06",24,3,5,4,10,9,4,121,47,33,208,22.5961538461538,15.8653846153846,58.1730769230769,3.80952380952381,2.85714285714286,5.71428571428571,3.75,2.94117647058824,8.75,5.71428571428571,6.27024291497976,7.43269230769231,4.74508050089445,51.9844302893928,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2006-08-22",2006,"ABR, Inc.","08SAM2865",47.742702,-122.141764
"1360","08SAM2865/08",25,2,5,6,10,6,2,208,55,22,300,18.3333333333333,7.33333333333333,69.3333333333333,4.28571428571429,1.42857142857143,5.71428571428571,6.25,2.94117647058824,5,2.85714285714286,3.33333333333333,3.16666666666667,5.73643410852713,40.7133248648297,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2008-09-03",2008,"ABR, Inc.","08SAM2865",47.742702,-122.141764
"1361","08SAM2865/10",21,1,6,3,8,5,1,380,261,31,450,58,6.88888888888889,84.4444444444444,2.38095238095238,0,7.14285714285714,2.5,1.76470588235294,3.75,1.42857142857143,0,2.94444444444444,0,21.9115312791783,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2010-08-02",2010,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1362","08SAM2865_11",27,2,6,7,12,8,3,122,46,54,278,16.5467625899281,19.4244604316547,43.8848920863309,5.23809523809524,1.42857142857143,7.14285714285714,7.5,4.11764705882353,7.5,4.28571428571429,10,9.21223021582734,6.15191567676092,62.5770310466499,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2011-09-12",2011,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1363","08SAM2865_12",36,5,5,8,17,8,4,242,94,61,450,20.8888888888889,13.5555555555556,53.7777777777778,9.52380952380952,5.71428571428571,5.71428571428571,8.75,7.05882352941176,7.5,5.71428571428571,7.42690058479532,6.27777777777778,5.1421188630491,68.8222874217006,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2012-08-15",2012,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1364","08SAM2865_13",28,1,4,5,10,7,0,102,30,27,228,13.1578947368421,11.8421052631579,44.7368421052632,5.71428571428571,0,4.28571428571429,5,2.94117647058824,6.25,0,9.80609418282548,5.42105263157895,6.94002447980416,46.3583477647968,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2013-08-20",2013,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1365","08SAM2865_14",30,2,3,9,13,7,4,188,47,63,450,10.4444444444444,14,41.7777777777778,6.66666666666667,1.42857142857143,2.85714285714286,10,4.70588235294118,6.25,5.71428571428571,10,6.5,7.57105943152455,61.6936084511324,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2014-08-14",2014,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1366","08SAM2865_15",22,2,5,5,12,6,3,145,97,25,237,40.9282700421941,10.5485232067511,61.1814345991561,2.85714285714286,1.42857142857143,5.71428571428571,5,4.11764705882353,5,4.28571428571429,5.47856984232734,4.77426160337553,0.481797664606024,39.1379904548467,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2015-08-05",2015,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1367","08SAM2865_15_R",29,2,5,7,14,7,3,69,38,32,220,17.2727272727273,14.5454545454545,31.3636363636364,6.19047619047619,1.42857142857143,5.71428571428571,7.5,5.29411764705882,6.25,4.28571428571429,10,6.77272727272727,5.9830866807611,59.4189792195948,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2015-08-05",2015,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1368","08SAM2865_16",30,2,6,6,14,9,3,239,149,54,439,33.9407744874715,12.3006833712984,54.4419134396355,6.66666666666667,1.42857142857143,7.14285714285714,6.25,5.29411764705882,8.75,4.28571428571429,7.25212804220117,5.6503416856492,2.10679663082058,54.8271935295393,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2016-08-23",2016,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1369","08SAM2865_17",19,1,2,4,8,4,1,156,4,42,293,1.36518771331058,14.3344709897611,53.2423208191126,1.42857142857143,0,1.42857142857143,3.75,1.76470588235294,2.5,1.42857142857143,7.56781031075983,6.66723549488055,9.68251448527661,36.2179804589842,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2017-08-24",2017,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1370","08SAM2865_18",23,2,5,5,10,6,3,231,189,33,364,51.9230769230769,9.06593406593407,63.4615384615385,3.33333333333333,1.42857142857143,5.71428571428571,5,2.94117647058824,5,4.28571428571429,4.87854251012146,4.03296703296703,0,36.6145907755815,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2018-08-28",2018,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1371","08SAM2865_19",37,2,7,11,15,11,4,189,107,63,450,23.7777777777778,14,42,10,1.42857142857143,8.57142857142857,10,5.88235294117647,10,5.71428571428571,10,6.5,4.4702842377261,72.5669228931883,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2019-08-27",2019,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1372","08SAM2865_20",31,2,7,6,13,7,3,291,211,56,450,46.8888888888889,12.4444444444444,64.6666666666667,7.14285714285714,1.42857142857143,8.57142857142857,6.25,4.70588235294118,6.25,4.28571428571429,4.56140350877193,5.72222222222222,0,48.9180795125068,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2020-09-02",2020,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1373","08SAM2865_2002",13,1,2,3,7,3,1,43,28,4,74,37.8378378378378,5.40540540540541,58.1081081081081,0,0,1.42857142857143,2.5,1.17647058823529,1.25,1.42857142857143,6.2873399715505,2.2027027027027,1.2005028284098,17.4741589480412,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2002-08-28",2002,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1374","08SAM2865_2003",17,1,1,3,9,5,0,93,23,14,133,17.2932330827068,10.5263157894737,69.9248120300752,0.476190476190476,0,0,2.5,2.35294117647059,3.75,0,3.17768104471705,4.76315789473684,5.97831788774261,22.9982884798576,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2003-08-13",2003,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1375","08SAM2865_2007",28,2,6,6,13,9,3,81,37,36,176,21.0227272727273,20.4545454545455,46.0227272727273,5.71428571428571,1.42857142857143,7.14285714285714,6.25,4.70588235294118,8.75,4.28571428571429,9.4677033492823,9.72727272727273,5.11099365750528,62.5832806584301,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2007-08-27",2007,"ABR, Inc.","08SAM2865",47.742702,-122.141764
"1376","08SAM2865_21",27,1,4,5,12,9,1,132,78,20,226,34.5132743362832,8.84955752212389,58.4070796460177,5.23809523809524,0,4.28571428571429,5,4.11764705882353,8.75,1.42857142857143,6.20866325104797,3.92477876106195,1.97365713109693,40.9271271544113,8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","Ambient Monitoring","2021-09-23",2021,"Rhithron Associates, Inc.","08SAM2865",47.742702,-122.141764
"1377","08SAM3045/06",19,2,3,5,8,3,1,183,35,55,291,12.0274914089347,18.9003436426117,62.8865979381443,1.42857142857143,1.42857142857143,2.85714285714286,5,1.76470588235294,1.25,1.42857142857143,5.02984264785676,8.95017182130584,7.20290897466635,36.340486469039,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2006-08-09",2006,"ABR, Inc.","08SAM3045",47.712241,-122.12057
"1378","08SAM3045/08",33,5,6,7,13,10,2,234,19,113,450,4.22222222222222,25.1111111111111,52,8.09523809523809,5.71428571428571,7.14285714285714,7.5,4.70588235294118,10,2.85714285714286,7.89473684210526,10,9.01808785529716,72.9282308598674,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2008-09-08",2008,"ABR, Inc.","08SAM3045",47.712241,-122.12057
"1379","08SAM3045/09",29,3,4,5,9,7,1,180,86,73,333,25.8258258258258,21.9219219219219,54.0540540540541,6.19047619047619,2.85714285714286,4.28571428571429,5,2.35294117647059,6.25,1.42857142857143,7.35419630156472,10,3.99399399399399,49.7130362339341,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2009-08-31",2009,"ABR, Inc.","08SAM3045",47.712241,-122.12057
"1380","08SAM3045/10",23,3,3,4,9,4,1,316,52,87,450,11.5555555555556,19.3333333333333,70.2222222222222,3.33333333333333,2.85714285714286,2.85714285714286,3.75,2.35294117647059,2.5,1.42857142857143,3.09941520467836,9.16666666666667,7.31266149870801,38.6578750227141,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2010-08-02",2010,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1381","08SAM3045_11",24,3,3,5,10,5,2,241,211,64,316,66.7721518987342,20.253164556962,76.2658227848101,3.80952380952381,2.85714285714286,2.85714285714286,5,2.94117647058824,3.75,2.85714285714286,1.50899400399734,9.62658227848101,0,35.207705134019,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2011-09-12",2011,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1382","08SAM3045_12",24,3,4,6,9,5,1,304,218,65,450,48.4444444444444,14.4444444444444,67.5555555555556,3.80952380952381,2.85714285714286,4.28571428571429,6.25,2.35294117647059,3.75,1.42857142857143,3.80116959064327,6.72222222222222,0,35.2572853702885,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2012-09-10",2012,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1383","08SAM3045_13",27,3,5,5,10,6,1,337,206,64,450,45.7777777777778,14.2222222222222,74.8888888888889,5.23809523809524,2.85714285714286,5.71428571428571,5,2.94117647058824,5,1.42857142857143,1.87134502923976,6.61111111111111,0,36.6617278490343,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2013-08-27",2013,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1384","08SAM3045_14",20,3,4,4,9,7,0,101,70,45,176,39.7727272727273,25.5681818181818,57.3863636363636,1.9047619047619,2.85714285714286,4.28571428571429,3.75,2.35294117647059,6.25,0,6.47727272727273,10,0.750528541226215,38.6283614925886,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2014-09-11",2014,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1385","08SAM3045_15",22,3,6,3,10,7,1,295,218,112,450,48.4444444444444,24.8888888888889,65.5555555555556,2.85714285714286,2.85714285714286,7.14285714285714,2.5,2.94117647058824,6.25,1.42857142857143,4.32748538011696,10,0,40.3043761364195,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2015-08-05",2015,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1386","08SAM3045_16",23,3,4,3,8,7,1,239,133,85,347,38.328530259366,24.4956772334294,68.8760806916427,3.33333333333333,2.85714285714286,4.28571428571429,2.5,1.76470588235294,6.25,1.42857142857143,3.45366297588351,10,1.08638831177535,36.9595190747737,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2016-09-07",2016,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1387","08SAM3045_17",26,3,5,6,12,7,1,270,129,96,450,28.6666666666667,21.3333333333333,60,4.76190476190476,2.85714285714286,5.71428571428571,6.25,4.11764705882353,6.25,1.42857142857143,5.78947368421053,10,3.33333333333333,50.5023588382722,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2017-08-23",2017,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1388","08SAM3045_18",21,3,3,4,9,7,2,276,195,109,450,43.3333333333333,24.2222222222222,61.3333333333333,2.38095238095238,2.85714285714286,2.85714285714286,3.75,2.35294117647059,6.25,2.85714285714286,5.43859649122807,10,0,38.7439186200796,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2018-08-08",2018,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1389","08SAM3045_19",31,3,6,7,11,8,2,184,71,93,369,19.2411924119241,25.2032520325203,49.8644986449864,7.14285714285714,2.85714285714286,7.14285714285714,7.5,3.52941176470588,7.5,2.85714285714286,8.4567108828983,10,5.5253040902502,62.5114267378544,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2019-09-18",2019,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1390","08SAM3045_19_R",29,3,6,5,10,8,1,144,79,74,269,29.368029739777,27.5092936802974,53.5315985130111,6.19047619047619,2.85714285714286,7.14285714285714,5,2.94117647058824,7.5,1.42857142857143,7.49168460183917,10,3.17022564191234,53.7221343333874,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2019-09-18",2019,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1391","08SAM3045_20",35,5,6,7,12,7,3,172,133,126,450,29.5555555555556,28,38.2222222222222,9.04761904761905,5.71428571428571,7.14285714285714,7.5,4.11764705882353,6.25,4.28571428571429,10,10,3.1266149870801,67.1847382363798,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2020-09-30",2020,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1392","08SAM3045_2002",19,3,3,4,9,7,1,274,181,49,353,51.2747875354108,13.8810198300283,77.6203966005666,1.42857142857143,2.85714285714286,2.85714285714286,3.75,2.35294117647059,6.25,1.42857142857143,1.15252721037722,6.44050991501416,0,28.5174068732905,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2002-09-24",2002,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1393","08SAM3045_2002R2",9,1,0,0,2,1,0,400,183,1,450,40.6666666666667,0.222222222222222,88.8888888888889,0,0,0,0,0,0,0,0,0,0.54263565891473,0.54263565891473,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2002-09-24",2002,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1394","08SAM3045_2003R1",23,3,4,4,9,5,1,327,252,67,450,56,14.8888888888889,72.6666666666667,3.33333333333333,2.85714285714286,4.28571428571429,3.75,2.35294117647059,3.75,1.42857142857143,2.45614035087719,6.94444444444444,0,31.1582878765541,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2003-08-14",2003,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1395","08SAM3045_2003R2",15,2,2,2,6,5,0,65,31,36,106,29.2452830188679,33.9622641509434,61.3207547169811,0,1.42857142857143,1.42857142857143,1.25,0.588235294117647,3.75,0,5.44190665342602,10,3.19877139096095,27.0860561956475,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2003-08-14",2003,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1396","08SAM3045_2007",16,1,4,3,6,5,0,113,64,23,163,39.2638036809816,14.1104294478528,69.3251533742331,0,0,4.28571428571429,2.5,0.588235294117647,3.75,0,3.33548595414918,6.55521472392638,0.868882864888,21.8835331227955,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2007-08-13",2007,"ABR, Inc.","08SAM3045",47.712241,-122.12057
"1397","08SAM3045_21",27,2,3,5,9,5,0,239,199,128,381,52.2309711286089,33.5958005249344,62.7296587926509,5.23809523809524,1.42857142857143,2.85714285714286,5,2.35294117647059,3.75,0,5.0711424229866,10,0,35.6978931232667,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2021-09-09",2021,"Rhithron Associates, Inc.","08SAM3045",47.712241,-122.12057
"1398","08SAM3045QC_2007",23,2,5,5,8,5,1,167,72,54,300,24,18,55.6666666666667,3.33333333333333,1.42857142857143,5.71428571428571,5,1.76470588235294,3.75,1.42857142857143,6.92982456140351,8.5,4.41860465116279,42.2678969996811,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095F)","Ambient Monitoring","2007-08-13",2007,"ABR, Inc.","08SAM3045",47.712241,-122.12057
"1399","08SAM3047/06",29,4,7,5,12,7,1,214,29,43,450,6.44444444444444,9.55555555555556,47.5555555555556,6.19047619047619,4.28571428571429,8.57142857142857,5,4.11764705882353,6.25,1.42857142857143,9.06432748538012,4.27777777777778,8.50129198966408,57.687234787836,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095D)","Ambient Monitoring","2006-08-09",2006,"ABR, Inc.","08SAM3047",47.720449,-122.124316
"1400","08SAM3047/08",29,3,5,6,11,5,1,228,24,38,450,5.33333333333333,8.44444444444444,50.6666666666667,6.19047619047619,2.85714285714286,5.71428571428571,6.25,3.52941176470588,3.75,1.42857142857143,8.24561403508772,3.72222222222222,8.75968992248062,50.4474141349726,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095D)","Ambient Monitoring","2008-09-08",2008,"ABR, Inc.","08SAM3047",47.720449,-122.124316
"1401","08SAM3047/09",34,4,6,6,13,7,2,272,11,28,450,2.44444444444444,6.22222222222222,60.4444444444444,8.57142857142857,4.28571428571429,7.14285714285714,6.25,4.70588235294118,6.25,2.85714285714286,5.67251461988304,2.61111111111111,9.43152454780362,57.7781754888818,8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0095D)","Ambient Monitoring","2009-08-10",2009,"ABR, Inc.","08SAM3047",47.720449,-122.124316
